experiment_id,scenario_id,composition_id,axes_json,attacker,defender,samples,attacker_wins,draws,attacker_losses,mean_rounds,budget_A,target_budget_A,remainder_A,A_initial_soldier,A_initial_spearman,A_initial_archer,A_initial_knight,budget_B,target_budget_B,remainder_B,B_initial_soldier,B_initial_spearman,B_initial_archer,B_initial_knight,A_raw_dead_soldier,A_raw_wounded_soldier,A_projected_dead_soldier,A_projected_wounded_soldier,A_projected_prisoners_soldier,A_raw_dead_spearman,A_raw_wounded_spearman,A_projected_dead_spearman,A_projected_wounded_spearman,A_projected_prisoners_spearman,A_raw_dead_archer,A_raw_wounded_archer,A_projected_dead_archer,A_projected_wounded_archer,A_projected_prisoners_archer,A_raw_dead_knight,A_raw_wounded_knight,A_projected_dead_knight,A_projected_wounded_knight,A_projected_prisoners_knight,A_bench_economic_loss_rate,B_raw_dead_soldier,B_raw_wounded_soldier,B_projected_dead_soldier,B_projected_wounded_soldier,B_projected_prisoners_soldier,B_raw_dead_spearman,B_raw_wounded_spearman,B_projected_dead_spearman,B_projected_wounded_spearman,B_projected_prisoners_spearman,B_raw_dead_archer,B_raw_wounded_archer,B_projected_dead_archer,B_projected_wounded_archer,B_projected_prisoners_archer,B_raw_dead_knight,B_raw_wounded_knight,B_projected_dead_knight,B_projected_wounded_knight,B_projected_prisoners_knight,B_bench_economic_loss_rate
0f689e86e4eb1d07d88f2194,d2-spearman-n100,reference,"{""defense"":""1.5"",""rounds"":2}",A,B,2000,0,0,2000,2,7000,,0,0,100,0,0,7000,,0,0,100,0,0,0,0,0,0,0,0,36.106,0,1.833,0,0,0,0,0,0,0,0,0,0,0,0.01833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0f689e86e4eb1d07d88f2194,d2-spearman-n100,reference,"{""defense"":""1.5"",""rounds"":2}",B,A,2000,0,0,2000,2,7000,,0,0,100,0,0,7000,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.102,0,1.844,0,0,0,0,0,0,0,0,0,0,0,0.01844
111f11f2b5964be5a476d9c2,d2-spearman-n100,reference,"{""defense"":""1"",""rounds"":1}",A,B,2000,0,0,2000,1,7000,,0,0,100,0,0,7000,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111f11f2b5964be5a476d9c2,d2-spearman-n100,reference,"{""defense"":""1"",""rounds"":1}",B,A,2000,0,0,2000,1,7000,,0,0,100,0,0,7000,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32adbe91b1869bb0ab4191ed,d2-spearman-n100,reference,"{""defense"":""0.5""}",A,B,2000,2000,0,0,14.678,7000,,0,0,100,0,0,7000,,0,0,100,0,0,0,0,0,0,0,0.0005,97.967,0,4.9195,0,0,0,0,0,0,0,0,0,0,0,0.049195,0,0,0,0,0,45.334,54.575,2.265,2.765,0,0,0,0,0,0,0,0,0,0,0,0.0503
32adbe91b1869bb0ab4191ed,d2-spearman-n100,reference,"{""defense"":""0.5""}",B,A,2000,2000,0,0,14.702,7000,,0,0,100,0,0,7000,,0,0,100,0,0,0,0,0,0,0,45.531,54.377,2.286,2.7215,0,0,0,0,0,0,0,0,0,0,0,0.050075,0,0,0,0,0,0.001,97.992,0,4.9355,0,0,0,0,0,0,0,0,0,0,0,0.049355
3432990e3bb98801192f392c,d2-spearman-n100,reference,"{""defense"":""1""}",A,B,2000,994,0,1006,14.7325,7000,,0,0,100,0,0,7000,,0,0,100,0,0,0,0,0,0,0,37.1965,62.6795,1.8905,3.1295,0,0,0,0,0,0,0,0,0,0,0,0.0502,0,0,0,0,0,37.502,62.372,1.888,3.1705,0,0,0,0,0,0,0,0,0,0,0,0.050585
3432990e3bb98801192f392c,d2-spearman-n100,reference,"{""defense"":""1""}",B,A,2000,961,0,1039,14.7325,7000,,0,0,100,0,0,7000,,0,0,100,0,0,0,0,0,0,0,37.1965,62.6795,1.8905,3.1295,0,0,0,0,0,0,0,0,0,0,0,0.0502,0,0,0,0,0,37.502,62.372,1.888,3.1705,0,0,0,0,0,0,0,0,0,0,0,0.050585
4b6a142925a715fef8de197b,d2-spearman-n100,reference,"{""defense"":""1"",""rounds"":2}",A,B,2000,0,0,2000,2,7000,,0,0,100,0,0,7000,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b6a142925a715fef8de197b,d2-spearman-n100,reference,"{""defense"":""1"",""rounds"":2}",B,A,2000,0,0,2000,2,7000,,0,0,100,0,0,7000,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506997a9df3236eadcaec5b0,d2-spearman-n100,reference,"{""defense"":""0.5"",""rounds"":1}",A,B,2000,0,0,2000,1,7000,,0,0,100,0,0,7000,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506997a9df3236eadcaec5b0,d2-spearman-n100,reference,"{""defense"":""0.5"",""rounds"":1}",B,A,2000,0,0,2000,1,7000,,0,0,100,0,0,7000,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51be26a2d3442d4e0ce1f29c,d2-spearman-n100,reference,"{""defense"":""1.5"",""rounds"":1}",A,B,2000,0,0,2000,1,7000,,0,0,100,0,0,7000,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51be26a2d3442d4e0ce1f29c,d2-spearman-n100,reference,"{""defense"":""1.5"",""rounds"":1}",B,A,2000,0,0,2000,1,7000,,0,0,100,0,0,7000,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
